Month,Cluster_ID,Factors
1982-01-31,3,"[ 0.73252228 -1.1864046   0.65923739  1.04318886 -0.88063986  0.06484792
 -0.52895439  0.06449181  0.47558659  0.77922835  1.1097744   0.26473921
  0.64801407 -1.19470489 -1.2349029  -1.08560408  1.04235376  1.13079761
  0.91198785  0.83414725  0.83657137 -1.07432226  0.67599032  0.54472804
 -0.97437722  0.          0.76384502 -0.31716943  1.01484991  1.08735992
 -0.80051768  0.47403229 -0.35423535  0.45701286 -1.10158995  0.74703461
 -0.77860424  0.86885904  0.98521569  0.15034892 -0.89100213 -0.81708492
  0.97928083 -0.19212473 -0.14987069  0.74609167  0.31217339]"
1982-01-31,0,"[ 0.15608458  0.77018737  0.         -0.61167775  1.07540948  0.21416973
 -0.15293431  0.51728791 -0.17695904 -0.29675297 -0.7384711   0.
  0.          0.93312471  0.68722878  0.69707343 -0.16010233 -0.84500886
 -0.63678158 -0.80415449 -0.58097935  0.56126624 -0.18540387 -0.28141121
  0.53747032  0.         -0.68587422  1.5304433  -0.20743302 -1.05025449
  0.60164929 -0.12327616  0.         -0.26982742  0.55337647 -0.21867058
  0.23022431 -0.4038531  -0.38383556 -0.59215848  0.10898995 -0.23397885
 -0.26937808 -0.05879392  0.60107534 -0.08186628 -0.54178013]"
1982-01-31,2,"[ 0.68361053  1.04203421 -0.86658441 -0.83648023 -0.38958933 -0.86755234
 -0.69410829  1.37121669  0.58922197 -0.6408863  -0.47744836 -0.49490295
 -1.05824305  0.9126628   0.51116756  1.04950092  0.52065045 -0.14941621
 -0.84939941 -0.37744865 -0.38798458  1.02189874 -1.13819125 -1.12796214
  0.84248834  0.55017994 -0.84500362  5.61375319  0.65019029 -0.93079279
  1.89994782  0.80665332 -0.38030384 -2.34402106  0.         -1.72192965
 -1.75184939 -0.08217854  0.17673326  0.35358233 -2.42519484 -1.55438812
 -0.0989585  -1.35338224  1.22234935  0.62498492 -0.41461747]"
1982-02-28,2,"[-0.95387646  3.20030804 -1.20533439 -2.61979748  3.07978864  0.33697939
  1.3142494   1.52634383 -0.93880064 -0.51530351 -2.36470565 -0.35031719
 -1.82217758  2.63575031  3.31730759  2.88340601 -1.7169931  -2.6058345
 -2.89052828 -2.57257346 -1.77745348  2.88313102 -1.51494607 -0.93352813
  2.62550702 -0.28111471 -1.55229237  2.9156878  -4.17417629 -2.55017924
  2.34611974 -0.10090501 -0.61954109 -0.37597603  2.82832507 -1.9412374
  0.91447364 -2.18793853 -2.23864154 -1.63217078  0.35331173  0.13915478
 -1.95711624  0.43600082  1.42871054 -1.9595702  -1.89394385]"
1982-02-28,3,"[ 0.29330178 -0.25690358  0.10642138  0.32726604 -0.28903139  0.07648586
 -0.60667447 -0.23917784  0.44978303  0.14673657  0.32594012 -0.13631684
  0.28401925 -0.19741641 -0.44086332 -0.27641111  0.62796976  0.56580881
  0.20971996  0.36782776  0.45245582 -0.22021962 -0.15980013 -0.20749814
 -0.3036569   0.11248993  0.35456235  0.67650993  0.12103324  0.06633993
 -0.21196943  0.430298    0.05361357 -0.13195277 -0.45244773  0.12223171
  0.0578718   0.15295143  0.22504937 -0.23357964  0.          0.
  0.46096781 -0.28066972  0.          0.12366415  0.07176151]"
1982-02-28,2,"[-0.39843168  1.53545948 -0.62056362 -1.31397279  1.3801442   0.08048171
  0.3575246   0.76355387 -0.38208658 -0.55816797 -1.31933525 -0.17870523
 -0.83772158  1.47492686  1.39242447  1.43620535 -1.02504881 -1.41067092
 -1.12158307 -1.17721536 -0.93012309  1.36006826 -0.93951342 -0.90197741
  1.28331433 -0.08378547 -1.08384294  0.46408721 -0.8884405  -1.54379367
  1.05245369 -0.05348372  0.13496194 -0.57129588  1.31938509 -1.09737997
  0.71520147 -0.75919222 -0.81508169 -0.85181605  0.61821114  0.50609596
 -0.97149     0.          0.79990308 -0.38660529 -0.6662883 ]"
1982-02-28,2,"[ 0.66903706  0.          0.40871519  0.07750008  0.58261749  0.
 -0.58981297 -0.13533884  0.14445812  1.37987916  0.17488377  0.4653118
  0.         -0.13635018  0.          0.08930957  0.34780051  0.29293883
  0.23312303 -0.14041376  0.289236    0.          0.15870828  0.12158568
  0.27486988  0.         -0.17792301  3.28177807  0.92808022 -0.21987285
 -0.14203599  0.45495778  0.16613898  0.98032595  0.57543462  0.94276917
  0.427022    0.          0.32951871 -0.90701626  0.18552336  0.56291502
  0.38709544  0.37717713  0.31572189  0.36297866 -0.52339861]"
1982-03-31,3,"[ 2.26737196 -1.4950601   0.583069    1.45973299 -1.75140664  0.58151987
 -1.82890907 -0.25224405  0.78114891 -0.31181646  0.9919675   0.07521156
  0.89113734 -0.83849395 -1.64060885 -1.06735909  1.34129109  1.80306726
  1.29994251  1.14239027  1.21669411 -1.54186461  0.67058391  0.
 -1.43596982  0.06830948  0.69454938 -5.83579963  2.20376073  0.7419546
 -0.7015678   0.51841841 -0.26310811  0.56751576 -0.93051495  1.44075406
 -1.30558353  0.75289471  1.19056162 -0.52678406 -0.9379998  -0.30075404
  1.18873132  0.20755988  0.80192199  0.97723119 -0.62211117]"
1982-03-31,1,"[-0.6133526   3.28902666 -1.21222977 -2.83373946  3.00714535  0.31304742
  0.71172674  1.54623518 -1.29176249 -1.50177022 -2.70084823 -0.44035341
 -1.54084693  3.20882624  3.07110012  3.16257913 -1.41559798 -2.26605652
 -2.61404728 -2.50905191 -2.02003723  2.82293601 -1.82116082 -1.79703029
  2.62523815  1.37252644 -2.41985909  1.99626635 -2.1249783  -3.23859158
  2.15053306 -0.64803065 -0.45560492 -1.82536115  1.88705614 -2.18306204
  2.42268433 -1.82768736 -1.90459968  0.13820739  1.7773051   1.16840768
 -2.29211465  0.19040274  1.71478753 -1.23653184 -2.12305474]"
1982-03-31,1,"[ 0.15419748 -1.35560863  0.99530548  1.1036118  -0.8277615  -0.53926026
 -0.61103112 -0.64298965  0.50934752  0.47431899  1.18968717  0.9174834
  0.3002409  -1.1653561  -1.43079929 -1.11734158  0.82157032  1.1690569
  1.0567532   0.97919549  0.61324688 -1.1664689   0.92192669  1.02550261
 -0.689854    0.          0.47062251 -1.02662772  1.05494354  1.25558499
 -0.9611085   0.4316793   0.          0.40299569 -1.42624762  0.7706904
 -1.07535267  0.99081462  0.91096357  0.43435516 -0.94691615 -0.85578447
  1.02559547 -0.63798909 -0.57883407  0.67707854  1.04734849]"
1982-03-31,1,"[-0.35430744  0.1952115   0.         -0.29437158  0.28533785  0.
  0.11404493  0.24016197 -0.29415018 -0.30650983 -0.33214412  0.
  0.          0.09359699  0.20260192  0.18857414 -0.205805   -0.27529618
 -0.12308859  0.         -0.26517605  0.15765962 -0.17337562 -0.18562834
  0.12446739 -0.09089352 -0.05970906  1.32914006 -0.49734632 -0.30136796
  0.10409065 -0.15921723  0.22720562 -0.11976141  0.21499184 -0.13552731
  0.19714866 -0.17281153 -0.23593604 -0.20720824  0.10282683  0.
  0.         -0.06477747  0.         -0.24343296 -0.06776008]"
1982-04-30,1,"[-0.34212179  0.71628654  0.3785251  -0.84478754  1.45542773 -0.11607413
  0.42391929  0.53325242 -0.33185563 -0.15687369 -1.01851011  0.52805401
 -0.26822692  0.53551906  0.73194073  0.75445019 -0.46936496 -0.88889603
 -0.69463673 -0.87816276 -0.76326004  0.4723579   0.13004793 -0.13726838
  0.73333428  0.46393038 -0.72099218  2.06042495 -0.61743753 -0.64986687
  0.32910257 -0.22086479 -0.06832954  0.          0.42757546  0.14076104
  0.34559764 -0.52268235 -0.52745503 -0.05774535  0.16904101 -0.23724698
 -0.38777978  0.22457073  0.32997671 -0.46620092 -0.91102216]"
1982-04-30,1,"[ 0.69987105 -1.19080042  0.51723479  1.17475476 -1.14925425  0.23345419
 -0.56640444 -0.43452618  0.49625505  0.563186    1.0982298   0.17782481
  0.6003484  -1.27312431 -1.20145377 -1.16956975  0.79911415  1.2216222
  1.02610628  0.87649476  0.80604137 -1.10703054  0.76864922  0.5043841
 -1.08182654  0.          1.4917889  -0.59099092  1.17257697  1.08003263
 -0.54995952  0.08025703  0.05827587  0.7113331  -0.59948105  1.040335
 -0.67741681  0.69497579  0.85192625  0.07650574 -0.54176868 -0.28969092
  0.73623695 -0.25972862 -0.40218125  0.63203833  0.65701416]"
1982-04-30,2,"[-0.12861719 -0.09823367  0.21195446  0.07806756  0.23590819 -0.12741311
  0.          0.13175255  0.09830571  0.22338097  0.1177086   0.18653582
  0.10598256  0.          0.07517074  0.         -0.06319794 -0.07262092
  0.         -0.07594712  0.         -0.07010332  0.21678859  0.20518651
  0.         -0.10450911  0.         -0.65157632 -0.15229932  0.05347601
 -0.15361991  0.05016365  0.16089949  0.43814244  0.2511076   0.3920709
  0.         -0.06280018 -0.07265417  0.07747297  0.         -0.12720078
 -0.05312394  0.16338089 -0.19946715  0.          0.88951835]"
1982-04-30,1,"[-0.71981746  1.00036826 -0.71208666 -0.92931755  0.46749823 -0.29333352
  0.13625752 -0.3571751  -0.42675743 -0.62769999 -0.86275255 -0.48981031
 -0.48211508  0.84483474  0.53819901  0.81390844  0.         -0.99391488
 -0.37499109 -0.41015711 -0.64783793  1.02131942 -1.34031154 -1.2470859
  0.90521529  0.         -1.12008242 -2.45307161  0.         -1.15843533
  0.71737788  0.         -0.6959117  -1.38772659 -0.24948764 -1.39578052
  0.52787718  0.         -0.07183379  0.08652364  0.38060722  0.26841937
 -0.36305861 -0.69042588  0.21950787 -0.07684546 -0.15052805]"
1982-05-31,3,"[ 1.00469599 -1.13951854 -0.37345514  1.32578264 -2.31550323  0.09663647
 -0.5346408   0.36184384  0.17885994 -0.8316885   1.03292723 -0.52914316
  0.40864248 -1.42784467 -0.98333201 -0.95416591  1.04541285  1.47502699
  0.5791411   1.05530051  0.98696424 -0.9192361   0.39795016  0.47419383
 -1.21174739  0.1679223   1.41432933 -4.02892171 -0.79332192  0.8432872
  0.11987329 -0.54496773 -0.7053585  -0.4968339  -0.71487875 -0.31268513
 -0.80585188  0.96363416  0.86047772 -0.6718413  -0.86052729 -0.71269218
  1.07478149 -1.75435975 -0.25910532  0.         -0.42432067]"
1982-05-31,1,"[-0.16416933 -0.207598    0.32427402  0.16550048  0.12796219  0.
 -0.37553761  0.08550612  0.05466973  0.14266308  0.19552559  0.24825455
  0.20608105 -0.18134659 -0.37245946 -0.11894394  0.33223562  0.27922176
  0.16135965  0.20711288  0.22101862 -0.2662824   0.17649856  0.
 -0.18971331  0.          0.29603871  0.15776789  0.43051164  0.2259422
 -0.27892431  0.09814887  0.07395938 -0.14989107 -0.309565    0.12887232
  0.1072536   0.22125603  0.11216887  0.31119119  0.05080653  0.27542671
  0.21147758 -0.40501552 -0.12622823  0.          0.25256701]"
1982-05-31,2,"[-0.3041945   0.66825504 -0.06510776 -0.48088896  0.99074601  0.50455993
  0.45859501  0.56371791 -0.44221538 -0.39745515 -0.83767592  0.
 -0.08285576  0.83856344  0.94523117  0.72612867 -0.50855731 -0.63588521
 -0.81588338 -0.56788523 -0.51410334  0.52746109  0.08362724  0.10251177
  0.38765326  0.37798211 -0.35519675 -0.97555372 -0.87056098 -0.71449933
  0.32882582 -0.19512938  0.91629262  0.76268756  1.15303399  0.61828191
  0.09479637 -0.93833089 -0.84806088 -0.11717917  0.15251985  0.31241062
 -1.07410822  0.74017702  0.41223061 -0.67024153 -0.62134326]"
1982-05-31,1,"[-0.0842402   0.31430459 -0.1238577  -0.28216868  0.23557803 -0.14008075
  0.17780446  0.32041852 -0.19539776 -0.14175772 -0.25962001  0.
 -0.27048042  0.452382    0.23541965  0.27307879  0.07625604 -0.13554733
 -0.29178952 -0.17080235 -0.2613402   0.20797464 -0.17920142 -0.23990813
  0.15624881  0.5979252  -0.28732184  2.07642883  0.         -0.48688364
  0.         -0.21853631  0.35270726  0.07892109  0.26679907  0.
 -0.16362395 -0.36487113 -0.30198986 -0.36997265 -0.23349171 -0.17195788
 -0.26994806  0.07869621  0.22694912 -0.25834348 -0.0518485 ]"
1982-06-30,3,"[-0.25130308  0.79329073  0.         -0.76371614  0.9841251   0.28147148
 -0.40842978  0.68966676 -0.1312299  -0.21132657 -0.76923885  0.3071772
 -0.66212395  0.82846097  0.68361827  0.80952972 -0.32788796 -0.58425464
 -0.72187368 -0.49647553 -0.40686436  0.63500244 -0.42089591 -0.50426058
  0.78230952  0.4063134  -0.55541133  3.89160424 -0.4286205  -0.98455017
  0.3375293   0.3289012   0.23523927 -0.14991964  0.21610667 -0.28356721
  0.24869686 -0.52099864 -0.44399421 -0.42573564  0.39980833  0.
 -0.49090088  0.45118277  0.58307294  0.         -0.53988027]"
1982-06-30,2,"[ 1.40326967 -1.72265896  1.22961     1.19942529 -0.83783551 -0.35732797
 -1.0106644  -0.9085421   0.23192935  0.61661153  1.21354594  1.03948418
  0.47006191 -1.88627692 -1.9117414  -1.50864592  0.87296665  1.04612486
  1.68455572  0.94467293  0.90364709 -1.47971088  0.9066642   1.00412041
 -0.62417654 -0.36119964  1.13955708  3.90532537  2.65635148  1.84824247
 -1.0860453   0.36536465 -0.68193299 -0.35997542 -2.42045771  0.30354138
 -1.34172087  1.58708839  1.61215527 -0.31567673 -1.40878889 -1.76250932
  1.07530568 -0.48336284 -0.25274909  1.44198041  1.17073577]"
1982-06-30,0,"[ 0.19946572 -0.27577527  0.64990373  0.          0.3547165   0.37150683
 -1.04576713  0.          0.         -0.14887762  0.29562522  0.6252967
  0.06808509 -0.23179748 -0.31707984  0.          0.31340606  0.19940511
  0.14228545  0.          0.18423527 -0.32939364  0.32707653  0.19358916
  0.13397579 -0.2028343   0.22951034 -0.55281012  0.99403536  0.23759129
 -0.29652612  0.3090678  -0.2169017  -0.10631327 -0.41765841  0.3225626
 -0.43184567  0.3235081   0.3526822  -0.46185564 -0.58422457 -0.47165776
  0.24935458  0.22396438  0.37625973  0.56433021 -0.33251952]"
1982-06-30,3,"[-0.59135468  0.96608902 -0.35998445 -0.92947391  1.0008673   0.2664497
  0.51970664  0.51548542 -0.67480062 -0.42411426 -1.00185879  0.09052239
 -0.71601171  0.98989841  1.03657697  0.96474454 -0.68562004 -0.60550287
 -0.99286607 -0.88714184 -0.66155724  0.83974495 -0.41945169 -0.34344532
  0.79611924  0.56207009 -0.92443747 -0.63873015 -1.10391931 -0.84987938
  0.35524631 -0.15303482  0.82704713  0.31112151  1.04731113  0.
  0.73300271 -0.84662076 -0.90176739 -0.22281085  0.86064088  0.85173479
 -0.94310952  0.64401491  0.32723792 -0.71457558 -0.75224805]"
1982-07-31,1,"[ 0.1162926  -0.4829385   0.71065082  0.52384561  0.42158959  0.
  0.19936248 -0.49081205  0.46187548  0.83402405  0.          0.56900378
  0.19185403 -0.24836949 -0.66841526 -0.78804828 -0.06612058 -0.63465916
  0.1353463  -0.47707737 -0.40981754 -0.41749271  0.20885241  0.0638554
 -0.06767828 -0.96546082 -0.43332057 -5.43170402  0.85366103  0.
 -0.61854657  0.41513399  0.57594835  0.07820643 -0.77683146  0.1985434
  0.27184551  0.0980261   0.18550589  0.26557186  0.0724762   0.10918116
  0.14322312 -0.08720549 -0.10438144  0.3139135   0.74368607]"
1982-07-31,1,"[-0.6178923   0.94211807 -0.57545915 -0.812641    0.74603166  0.17484148
  0.90039728  0.7812298  -0.58978272 -0.88294272 -1.06984471  0.
 -0.73960433  1.03063221  0.94309352  0.76366951 -0.97096677 -0.97388157
 -1.14538579 -0.74547707 -0.41456707  0.84899344 -0.6284905  -0.7498348
  0.76222468  0.         -0.93961036  0.87440184 -0.95965242 -0.99057986
  0.68445506 -0.57967337  0.34750779 -0.21883514  0.78191247 -0.51422935
  0.16027329 -0.72985914 -0.86805613 -0.832515    0.06491515  0.
 -1.09138438  0.26020018  0.20167399 -0.79890051 -0.34812706]"
1982-07-31,2,"[-0.55027153  0.38538516  1.18495686 -0.57580679  1.56482699  1.42369512
  0.09528265  1.81199245 -0.35368067  0.32615625 -0.56248243  1.55570496
  0.          0.31792479  0.42128944  0.68529463  0.83383836 -0.32115326
 -0.86069701 -2.01937437 -0.70055413 -0.31982424  0.94693776  0.23926618
  0.28768922  0.32502357  0.77433983 -0.3584027   0.32533782 -0.27302068
  0.27525964 -0.34246726 -1.60694096 -0.13620132  0.          1.33382222
  0.09903392 -0.30322082  0.          0.         -0.14916709  0.05986029
  0.51131602 -0.7227447   0.51329306  0.26171372 -1.50467844]"
1982-07-31,2,"[ 0.         -0.3893968   0.31450188  0.36598828  0.12556241 -0.28831532
  0.27514672  0.          0.07992243  0.33254497  0.10057105  0.17644115
  0.22964355 -0.2669646  -0.23154261 -0.29704078  0.          0.29947298
  0.1811092   0.06427042  0.17585776 -0.26447211  0.19588101  0.38485408
 -0.16949559 -0.10515156  0.33510977  0.47172667  0.05969685  0.40000279
 -0.41714105  0.08472803  0.20422224  0.26094778 -0.18604857  0.23639429
 -0.09356956  0.06078652  0.06584598  0.25878358 -0.10981335 -0.0543046
  0.11846082 -0.13721205 -0.23129604  0.07854038  0.21717011]"
1982-08-31,2,"[-0.08913503  0.58640809 -0.33233844 -0.43127199  0.46858897  0.3232839
  0.27656186  0.37886669  0.188949   -0.32217203 -0.53456854 -0.16004225
 -0.3994825   0.65645503  0.53170501  0.42061138 -0.3525728  -0.58153858
 -0.71306185 -0.56753312 -0.28198545  0.55818458 -0.46269772 -0.41373459
  0.4068786  -0.34908806 -0.47038472 -0.30821952 -0.72700213 -0.69587417
  0.33546379  0.16463506  0.95654275  0.          0.56869037 -0.26958636
  0.25458338 -0.51031872 -0.52352263 -0.18172865  0.24244855  0.36845174
 -0.50158322  0.13412258  0.2945468  -0.54512291 -0.51476641]"
1982-08-31,0,"[ 0.32740771 -2.58678297  0.72165205  2.46696821 -3.68608842 -2.48730959
 -2.53782726 -0.56515673 -0.8467156   2.03899315  4.07449703  0.18108126
  1.18170683 -3.28812346 -2.47325219 -1.89885786  2.62223674  4.73696354
  4.05888901  3.79652124  2.00470371 -2.43655395  1.76496038  0.82327351
 -2.12541552  1.84944178  3.87755282  4.98952515  0.57712859  3.41062343
 -0.4759408  -0.90277606 -4.96161763 -0.72768324 -1.64714347  0.90888219
 -1.98919181  2.85405586  2.6693561   1.36275494 -1.64267548 -1.67595219
  3.45746106 -3.2552721  -1.34211214  1.52590766  2.10389803]"
1982-08-31,0,"[ 3.17298353  0.69260361 -0.08632824 -0.65612315 -0.48222311 -1.61451639
 -2.56418349 -0.37562887  1.27395016 -0.20052366 -0.46546476  0.08057679
 -0.76193306  1.11807808 -0.63953588  0.60647842  1.46875419 -0.23101661
  0.4133526   0.51175145 -0.68717016  0.19603508 -0.76773852 -1.79194869
  0.77195316  0.74694228 -0.16391019 -3.47237039  2.45818103 -0.95621457
  0.93473704  1.27435887 -3.41008466 -2.19871263 -1.86575308 -1.03529157
 -0.6150016   1.12183841  1.59942117 -1.27491301 -0.72392311 -0.92088787
  1.39677157 -1.2191855   2.29232124  1.66993023 -0.2346189 ]"
1982-08-31,0,"[ 0.         -1.79005078  1.06128864  1.17608671 -1.28573968 -1.27029103
  0.         -1.05280432 -0.18672178  0.85779351  1.73743607  0.95924829
  0.44859821 -2.36928154 -1.46065264 -1.55683796  0.52509255  1.5741967
  2.13871605  1.33521328  0.58010643 -1.73204269  1.60967911  1.32186504
 -1.2373142   0.07012213  1.77933712  0.          1.45775567  2.66509966
 -0.9069978  -0.15690739 -0.99991179  0.42507897 -1.52286536  1.02503328
 -1.0351671   1.05485027  1.05302466  1.06992868 -1.43200153 -2.21316217
  1.20257845 -0.20105813 -1.37386233  0.41091331  3.27158035]"
1982-09-30,2,"[-0.25273232 -0.35109747 -0.28753558  0.39312587 -0.44184555 -0.21842501
  0.82900357 -0.34008776 -0.54569563  0.07883389  0.07603685 -0.36277091
  0.11584248 -0.62727008 -0.1275475  -0.56386713 -0.78346864  0.
  0.42539934  0.22907739  0.48450143  0.         -0.06561176  0.52749757
 -0.2374724  -0.286799    0.68426482 -0.1730554  -0.13512944  0.88026206
  0.         -0.7615276  -0.1107508   0.10044535  0.12964131 -0.20547063
 -0.82107999  0.19989688  0.17718958  0.39789978 -0.72310262 -0.72478338
 -0.11261913 -0.34625141 -0.74906502 -0.06255791  0.63929298]"
1982-09-30,3,"[-1.26444474  1.47795504 -0.41047625 -1.31740823  1.7288407   2.10048019
  0.65809115  0.95183816 -0.69026368 -0.90797945 -1.43771116  0.0993691
 -0.95640682  1.7702828   1.83868432  1.62472844 -1.01268117 -1.0309433
 -1.91236953 -1.27279964 -0.97651636  1.11080242  0.          0.
  0.76012477  0.38938034 -1.32975228  5.90769339 -2.61775021 -1.38665435
  1.2782003  -0.6159042   0.15863919 -0.913998    0.5863844  -0.71644566
 -1.78977609 -1.77125964 -1.94629407  0.29401041 -2.16275278 -2.86371264
 -1.77454939  0.65602766  1.29120402 -1.9970838  -1.96536212]"
1982-09-30,3,"[-0.62854459  0.52203921 -0.33210814 -0.33618418  0.81769119  0.2031199
  1.05951493  0.23026978 -0.22842426  0.         -0.47640846 -0.21539245
 -0.30432664  0.63476243  0.6249828   0.37550419 -0.80947634 -0.63802132
 -0.72079565 -0.66442413  0.05301274  0.72538069 -0.60003229  0.
  0.53795457 -0.38236629 -0.53735366  0.         -1.0010037  -0.52387856
  0.25904266 -0.17875189  1.31146533  0.11124952  0.77381131 -0.43677188
 -0.58834612 -0.621675   -0.7696584  -0.05353497 -0.47772472 -1.2649806
 -0.731908    0.25123883 -0.21299127 -0.4649319  -0.09093418]"
